1331,217
1332,220
1333,220
1334,219
1335,220
1336,219
1337,219
1337,219
1338,217
1339,217
1340,216
1341,218
1342,218
1343,218
1344,220
1345,218
1346,219
1346,217
1347,219
1348,217
1349,216
1350,216
1351,217
1352,218
1353,219
1354,219
1355,219
1355,218
1356,218
1357,220
1358,220
1359,219
1360,218
1361,218
1362,220
1363,221
1364,221
1364,219
1365,221
1366,219
1367,220
1368,219
1369,218
1370,217
1371,219
1372,218
1373,220
1373,219
1374,219
1375,222
1376,219
1377,220
1378,219
1379,220
1380,220
1381,217
1382,221
1382,220
1383,222
1384,221
1385,221
1386,222
1387,220
1388,219
1389,219
1390,218
1391,219
1391,220
1392,221
1393,220
1394,220
1395,220
1396,219
1397,219
1398,218
1399,218
1400,216
1400,217
1401,218
1402,217
1403,218
1404,218
1405,218
1406,218
1407,217
1408,216
1409,214
1409,213
1410,216
1411,215
1412,217
1413,217
1414,218
1415,217
1416,218
1417,217
1418,216
1418,215
1419,214
1420,215
1421,217
1422,216
1423,217
1424,217
1425,218
1426,217
1427,217
1427,218
1428,216
1429,215
1430,216
1431,215
1432,217
1433,219
1434,219
1435,217
1436,217
1436,218
1437,218
1438,216
1439,215
1440,215
1441,214
1442,218
1443,218
1444,219
1445,219
1445,218
1446,217
1447,216
1448,215
1449,213
1450,215
1451,215
1452,216
1453,217
1454,216
1454,216
1455,215
1456,215
1457,215
1458,213
1459,213
1460,212
1461,214
1462,215
1463,215
1463,214
1464,216
1465,214
1466,216
1467,214
1468,212
1469,213
1470,212
1471,212
1472,214
1472,214
1473,215
1474,214
1475,215
1476,214
1477,213
1478,212
1479,212
1480,212
1481,213
1481,212
1482,214
1483,214
1484,214
1485,215
1486,214
1487,213
1488,213
1489,212
1490,214
1490,212
1491,213
1492,216
1493,214
1494,215
1495,214
1496,214
1497,214
1498,212
1499,212
1499,212
1500,212
1501,213
1502,213
1503,214
1504,214
1505,214
1506,214
1507,215
1508,214
1508,213
1509,214
1510,213
1511,214
1512,214
1513,215
1514,216
1515,216
1516,215
1517,215
1517,214
1518,214
1519,214
1520,215
1521,213
1522,216
1523,214
1524,216
1525,215
1526,215
1526,215
1527,212
1528,213
1529,214
1530,212
1531,214
1532,213
1533,215
1534,213
1535,214
1535,214
1536,214
1537,213
1538,211
1539,212
1540,211
1541,210
1542,213
1543,214
1544,214
1544,214
1545,214
1546,214
1547,212
1548,212
1549,212
1550,211
1551,211
1552,212
1553,216
1553,214
1554,215
1555,216
1556,214
1557,214
1558,213
1559,213
1560,212
1561,212
1562,212
1562,214
1563,216
1564,215
1565,215
1566,215
1567,215
1568,214
1569,213
1570,215
1571,215
1571,215
1572,216
1573,217
1574,216
1575,216
1576,216
1577,216
1578,215
1579,213
1580,214
1580,214
1581,215
1582,216
1583,217
1584,216
1585,217
1586,217
1587,216
1588,216
1589,215
1589,214
1590,215
1591,216
1592,217
1593,219
1594,218
1595,218
1596,219
1597,217
1598,217
1598,217
1599,216
1600,218
1601,217
1602,219
1603,220
1604,221
1605,222
1606,222
1607,220
1607,219
1608,219
1609,218
1610,218
1611,220
1612,221
1613,221
1614,221
1615,221
1616,221
1616,220
1617,220
1618,220
1619,219
1620,219
1621,219
1622,220
1623,221
1624,222
1625,222
1625,222
1626,219
1627,220
1628,219
1629,219
1630,219
1631,218
1632,219
1633,220
1634,220
1634,219
1635,220
1636,219
1637,218
1638,218
1639,217
1640,215
1641,216
1642,216
1643,218
1643,219
1644,218
1645,218
1646,218
1647,217
1648,217
1649,215
1650,215
1651,214
1652,216
1652,217
1653,218
1654,217
1655,216
1656,217
1657,218
1658,215
1659,215
1660,215
1661,215
1661,216
1662,217
1663,217
1664,217
1665,218
1666,217
1667,218
1668,216
1669,215
1670,216
1670,215
1671,216
1672,216
1673,218
1674,216
1675,217
1676,218
1677,217
1678,216
1679,216
1679,215
1680,216
1681,216
1682,216
1683,217
1684,220
1685,218
1686,218
1687,218
1688,217
1688,216
1689,217
1690,217
1691,218
1692,217
1693,219
1694,219
1695,217
1696,217
1697,217
1697,217
1698,215
1699,213
1700,214
1701,215
1702,215
1703,216
1704,216
1705,215
1706,215
1706,215
1707,214
1708,213
1709,213
1710,212
1711,213
1712,213
1713,215
1714,214
1715,214
1715,214
1716,215
1717,215
1718,213
1719,212
1720,211
1721,212
1722,212
1723,214
1724,215
1724,214
1725,214
1726,214
1727,214
1728,213
1729,212
1730,212
1731,213
1732,213
1733,213
1733,214
1734,214
1735,213
1736,214
1737,213
1738,213
1739,212
1740,211
1741,211
1742,213
1742,212
1743,214
1744,213
1745,214
1746,214
1747,213
1748,212
1749,212
1750,211
1751,211
1751,211
1752,212
1753,212
1754,212
1755,212
1756,212
1757,213
1758,211
1759,210
1760,210
1760,210
1761,211
1762,212
1763,212
1764,212
1765,212
1766,212
1767,212
1768,210
1769,210
1769,209
1770,210
1771,210
1772,211
1773,212
1774,212
1775,212
1776,211
1777,211
1778,211
1778,210
1779,211
1780,210
1781,211
1782,212
1783,213
1784,212
1785,213
1786,213
1787,213
1787,212
1788,211
1789,210
1790,211
1791,211
1792,212
1793,212
1794,213
1795,212
1796,213
1796,212
1797,212
1798,212
1799,212
1800,212
1801,211
1802,213
1803,215
1804,215
1805,215
1805,215
1806,215
1807,214
1808,213
1809,214
1810,212
1811,215
1812,215
1813,216
1814,219
1814,217
1815,217
1816,216
1817,215
1818,215
1819,215
1820,214
1821,215
1822,215
1823,216
1823,218
1824,219
1825,216
1826,217
1827,217
1828,218
1829,215
1830,216
1831,215
1832,216
1832,216
1833,219
1834,218
1835,218
1836,217
1837,217
1838,216
1839,216
1840,214
1841,215
1841,215
1842,217
1843,218
1844,218
1845,219
1846,218
1847,218
1848,218
1849,217
1850,217
1850,215
1851,215
1852,217
1853,217
1854,220
1855,218
1856,219
1857,218
1858,217
1859,217
1859,217
1860,216
1861,215
1862,218
1863,218
1864,218
1865,218
1866,218
1867,218
1868,218
1868,217
1869,217
1870,217
1871,217
1872,217
1873,220
1874,219
1875,218
1876,218
1877,218
1877,218
1878,218
1879,216
1880,217
1881,216
1882,218
1883,217
1884,219
1885,219
1886,219
1886,219
1887,217
1888,217
1889,216
1890,215
1891,215
1892,217
1893,216
1894,218
1895,217
1895,217
1896,218
1897,216
1898,217
1899,215
1900,214
1901,216
1902,215
1903,218
1904,218
1904,217
1905,218
1906,218
1907,217
1908,217
1909,216
1910,216
1911,216
1912,216
1913,220
1913,220
1914,217
1915,218
1916,219
1917,218
1918,217
1919,218
1920,217
1921,217
1922,217
1922,218
1923,219
1924,219
1925,218
1926,219
1927,219
1928,217
1929,218
1930,217
1931,216
1931,217
1932,219
1933,219
1934,219
1935,219
1936,219
1937,219
1938,219
1939,218
1940,218
1940,218
1941,219
1942,219
1943,220
1944,220
1945,221
1946,220
1947,218
1948,218
1949,218
1949,218
1950,217
1951,219
1952,218
1953,220
1954,220
1955,219
1956,220
1957,220
1958,220
1958,218
1959,217
1960,217
1961,218
1962,218
1963,219
1964,220
1965,220
1966,220
1967,220
1967,218
1968,217
1969,216
1970,217
1971,217
1972,219
1973,221
1974,220
1975,219
1976,218
1976,218
1977,218
1978,217
1979,217
1980,216
1981,215
1982,215
1983,217
1984,218
1985,217
1985,217
1986,218
1987,218
1988,217
1989,216
1990,216
1991,216
1992,217
1993,218
1994,220
1994,220
1995,219
1996,219
1997,220
1998,220
1999,220
2000,220
2001,219
2002,220
2003,222
2003,222
2004,223
2005,223
2006,222
2007,222
2008,222
2009,221
2010,220
2011,221
2012,221
2012,223
2013,223
2014,222
2015,223
2016,224
2017,221
2018,222
2019,220
2020,221
2021,220
2021,222
2022,222
2023,223
2024,224
2025,223
2026,224
2027,223
2028,222
2029,221
2030,220
2030,221
2031,223
2032,223
2033,223
2034,224
2035,224
2036,223
2037,222
2038,222
2039,222
2039,220
2040,220
2041,221
2042,220
2043,223
2044,223
2045,222
2046,223
2047,222
2048,222
2048,221
2049,220
2050,220
2051,219
2052,221
2053,222
2054,222
2055,222
2056,222
2057,221
2057,220
2058,221
2059,220
2060,218
2061,219
2062,220
2063,221
2064,222
2065,222
2066,223
2066,221
2067,220
2068,219
2069,219
2070,217
2071,218
2072,218
2073,219
2074,219
2075,220
2075,220
2076,220
2077,220
2078,218
2079,219
2080,216
2081,216
2082,218
2083,218
2084,218
2084,218
2085,219
2086,218
2087,218
2088,217
2089,216
2090,216
2091,215
2092,217
2093,217
2093,218
2094,218
2095,217
2096,218
2097,218
2098,218
2099,216
2100,216
2101,214
2102,216
2102,216
2103,217
2104,217
2105,217
2106,216
2107,215
2108,215
2109,215
2110,216
2111,216
2111,216
2112,217
2113,217
2114,216
2115,216
2116,218
2117,217
2118,216
2119,216
2120,216
2120,214
2121,215
2122,216
2123,216
2124,218
2125,217
2126,217
2127,216
2128,217
2129,216
2129,215
2130,214
2131,215
2132,216
2133,217
2134,217
2135,216
2136,217
2137,217
2138,215
2138,215
2139,216
2140,215
2141,214
2142,216
2143,217
2144,217
2145,219
2146,219
2147,218
2147,218
2148,217
2149,217
2150,216
2151,217
2152,218
2153,219
2154,220
2155,219
2156,220
2156,221
2157,220
2158,220
2159,220
2160,219
2161,221
2162,219
2163,222
2164,223
2165,223
2165,223
2166,222
2167,221
2168,220
2169,219
2170,219
2171,221
2172,221
2173,219
2174,222
2174,222
2175,222
2176,221
2177,221
2178,222
2179,220
2180,220
2181,219
2182,222
2183,222
2183,223
2184,225
2185,223
2186,224
2187,222
2188,222
2189,221
2190,221
2191,220
2192,222
2192,223
2193,222
2194,222
2195,223
2196,223
2197,222
2198,224
2199,223
2200,221
2201,222
2201,222
2202,221
2203,223
2204,224
2205,224
2206,222
2207,224
2208,222
2209,222
2210,221
2210,222
2211,221
2212,221
2213,224
2214,222
2215,223
2216,223
2217,222
2218,222
2219,221
2219,221
2220,221
2221,223
2222,223
2223,225
2224,225
2225,226
2226,225
2227,225
2228,225
2228,224
2229,224
2230,223
2231,223
2232,225
2233,225
2234,224
2235,225
2236,226
2237,225
2237,225
2238,223
2239,223
2240,223
2241,223
2242,225
2243,225
2244,226
2245,225
2246,225
2246,225
2247,224
2248,223
2249,222
2250,221
2251,222
2252,223
2253,225
2254,223
2255,224
2255,224
2256,224
2257,224
2258,222
2259,221
2260,220
2261,220
2262,221
2263,222
2264,223
2264,222
2265,222
2266,221
2267,220
2268,219
2269,218
2270,216
2271,216
2272,217
2273,219
2273,219
2274,218
2275,219
2276,220
2277,218
2278,217
2279,217
2280,217
2281,218
2282,218
2282,220
2283,219
2284,220
2285,219
2286,220
2287,219
2288,218
2289,216
2290,218
2291,216
2291,218
2292,218
2293,219
2294,221
2295,220
2296,221
2297,220
2298,219
2299,221
2300,221
2300,219
2301,220
2302,221
2303,222
2304,224
2305,224
2306,225
2307,225
2308,225
2309,224
2309,222
2310,224
2311,224
2312,225
2313,226
2314,228
2315,226
2316,230
2317,229
2318,228
2318,227
2319,226
2320,227
2321,227
2322,229
2323,229
2324,230
2325,229
2326,230
2327,229
2327,228
2328,229
2329,226
2330,228
2331,226
2332,229
2333,228
2334,229
2335,229
2336,229
2336,229
2337,226
2338,226
2339,226
2340,224
2341,225
2342,225
2343,226
2344,227
2345,227
2345,225
2346,225
2347,224
2348,222
2349,222
2350,221
2351,221
2352,220
2353,221
2354,221
2354,220
2355,220
2356,221
2357,219
2358,219
2359,218
2360,216
2361,217
2362,217
2363,218
2363,219
2364,219
2365,217
2366,219
2367,216
2368,216
2369,214
2370,215
2371,213
2372,213
2372,214
2373,215
2374,214
2375,214
2376,215
2377,214
2378,213
2379,213
2380,213
2381,213
2381,211
2382,211
2383,213
2384,216
2385,215
2386,215
2387,213
2388,214
2389,213
2390,213
2390,212
2391,213
2392,215
2393,214
2394,215
2395,213
2396,213
2397,214
2398,213
2399,214
2399,212
2400,211
2401,213
2402,213
2403,214
2404,215
2405,214
2406,215
2407,215
2408,215
2408,214
2409,214
2410,212
2411,211
2412,213
2413,215
2414,215
2415,215
2416,215
2417,215
2417,214
2418,214
2419,214
2420,213
2421,213
2422,214
2423,214
2424,216
2425,215
2426,216
2426,216
2427,215
2428,214
2429,213
2430,212
2431,212
2432,214
2433,213
2434,215
2435,215
2435,216
2436,215
2437,214
2438,214
2439,213
2440,212
2441,212
2442,212
2443,213
2444,213
2444,213
2445,213
2446,214
2447,212
2448,213
2449,212
2450,212
2451,211
2452,212
2453,213
2453,214
2454,214
2455,213
2456,214
2457,213
2458,211
2459,212
2460,211
2461,209
2462,210
2462,211
2463,213
2464,212
2465,213
2466,212
2467,212
2468,212
2469,211
2470,209
2471,209
2471,211
2472,210
2473,211
2474,210
2475,212
2476,212
2477,213
2478,211
2479,210
2480,210
2480,209
2481,210
2482,210
2483,212
2484,211
2485,214
2486,212
2487,212
2488,212
2489,210
2489,210
2490,210
2491,210
2492,210
2493,212
2494,213
2495,212
2496,212
2497,213
2498,211
2498,212
2499,210
2500,210
2501,209
2502,212
2503,213
2504,213
2505,213
2506,214
2507,214
2507,213
2508,212
2509,211
2510,211
2511,211
2512,211
2513,211
2514,214
2515,213
2516,213
2516,212
2517,214
2518,212
2519,212
2520,211
2521,210
2522,211
2523,212
2524,213
2525,214
2525,214
2526,213
2527,213
2528,213
2529,212
2530,211
2531,211
2532,212
2533,211
2534,214
2534,212
2535,214
2536,213
2537,213
2538,211
2539,212
2540,210
2541,210
2542,210
2543,213
2543,214
2544,214
2545,214
2546,214
2547,213
2548,213
2549,212
2550,212
2551,211
2552,211
2552,213
2553,213
2554,215
2555,214
2556,214
2557,213
2558,214
2559,213
2560,213
2561,212
2561,212
2562,212
2563,212
2564,215
2565,214
2566,214
2567,215
2568,214
2569,211
2570,213
2570,213
2571,213
2572,212
2573,214
2574,214
2575,214
2576,214
2577,215
2578,213
2579,212
2579,213
2580,212
2581,212
2582,212
2583,213
2584,215
2585,214
2586,217
2587,216
2588,215
2588,214
2589,214
2590,215
2591,214
2592,215
2593,215
2594,216
2595,214
2596,215
2597,217
2597,216
2598,215
2599,214
2600,213
2601,214
2602,214
2603,216
2604,218
2605,218
2606,217
2606,217
2607,216
2608,217
2609,216
2610,214
2611,215
2612,216
2613,216
2614,218
2615,218
2615,217
2616,217
2617,217
2618,217
2619,216
2620,216
2621,215
2622,214
2623,216
2624,218
2624,217
2625,220
2626,219
2627,218
2628,217
2629,216
2630,216
2631,215
2632,215
2633,217
2633,216
2634,219
2635,218
2636,218
2637,218
2638,216
2639,215
2640,215
2641,214
2642,215
2642,215
2643,217
2644,217
2645,215
2646,217
2647,216
2648,215
2649,214
2650,214
2651,212
2651,213
2652,213
2653,213
2654,213
2655,214
2656,215
2657,214
2658,213
2659,213
2660,213
2660,213
2661,212
2662,214
2663,213
2664,214
2665,215
2666,215
2667,215
2668,213
2669,213
2669,213
2670,211
2671,213
2672,212
2673,213
2674,214
2675,214
2676,215
2677,215
2678,213
2678,213
2679,214
2680,212
2681,212
2682,212
2683,213
2684,214
2685,214
2686,214
2687,214
2687,214
2688,213
2689,212
2690,211
2691,211
2692,212
2693,213
2694,214
2695,213
2696,213
2696,213
2697,213
2698,212
2699,212
2700,211
2701,210
2702,212
2703,212
2704,214
2705,214
2705,214
2706,212
2707,212
2708,211
2709,210
2710,209
2711,210
2712,213
2713,211
2714,212
2714,211
2715,213
2716,211
2717,212
2718,211
2719,210
2720,209
2721,207
2722,209
2723,210
2723,212
2724,212
2725,211
2726,211
2727,212
2728,212
2729,210
2730,209
2731,209
2732,209
2732,210
2733,210
2734,212
2735,211
2736,211
2737,211
2738,211
2739,210
2740,210
2741,210
2741,211
2742,210
2743,212
2744,212
2745,212
2746,212
2747,211
2748,211
2749,211
2750,211
2750,210
2751,211
2752,210
2753,211
2754,212
2755,212
2756,211
2757,211
2758,211
2759,210
2759,209
2760,209
2761,210
2762,212
2763,211
2764,212
2765,212
2766,212
2767,212
2768,213
2768,212
2769,210
2770,210
2771,209
2772,210
2773,210
2774,211
2775,211
2776,211
2777,212
2777,210
2778,210
2779,210
2780,208
2781,209
2782,210
2783,211
2784,211
2785,213
2786,211
2786,211
2787,210
2788,210
2789,210
2790,208
2791,208
2792,209
2793,209
2794,210
2795,209
2795,210
2796,211
2797,210
2798,209
2799,208
2800,208
2801,207
2802,207
2803,208
2804,208
2804,208
2805,210
2806,208
2807,208
2808,208
2809,208
2810,206
2811,207
2812,206
2813,207
2813,208
2814,208
2815,207
2816,208
2817,207
2818,207
2819,206
2820,206
2821,204
2822,206
2822,206
2823,207
2824,207
2825,207
2826,208
2827,207
2828,206
2829,206
2830,205
2831,205
2831,205
2832,206
2833,207
2834,206
2835,206
2836,206
2837,206
2838,207
2839,205
2840,204
2840,204
2841,204
2842,205
2843,206
2844,206
2845,207
2846,206
2847,205
2848,205
2849,204
2849,203
2850,203
2851,202
2852,203
2853,204
2854,205
2855,204
2856,205
2857,205
2858,203
2858,203
2859,203
2860,201
2861,202
2862,202
2863,204
2864,204
2865,205
2866,204
2867,203
2867,203
2868,204
2869,202
2870,202
2871,202
2872,202
2873,204
2874,205
2875,205
2876,203
2876,204
2877,205
2878,204
2879,204
2880,203
2881,202
2882,203
2883,205
2884,205
2885,204
2885,205
2886,204
2887,205
2888,203
2889,204
2890,203
2891,202
2892,203
2893,202
2894,204
2894,204
2895,204
2896,205
2897,204
2898,204
2899,203
2900,203
2901,202
2902,202
2903,204
2903,204
2904,206
2905,206
2906,205
2907,204
2908,205
2909,203
2910,204
2911,203
2912,202
2912,203
2913,204
2914,205
2915,205
2916,204
2917,204
2918,204
2919,205
2920,203
2921,203
2921,202
2922,206
2923,205
2924,207
2925,205
2926,206
2927,205
2928,207
2929,205
2930,204
2930,204
2931,203
2932,203
2933,204
2934,205
2935,205
2936,205
2937,204
2938,205
2939,205
2939,203
2940,204
2941,202
2942,204
2943,204
2944,203
2945,204
2946,204
2947,204
2948,204
2948,203
2949,202
2950,202
2951,204
2952,202
2953,203
2954,205
2955,206
2956,205
2957,205
2957,206
2958,205
2959,205
2960,204
2961,205
2962,204
2963,205
2964,206
2965,209
2966,208
2966,209
2967,208
2968,209
2969,208
2970,208
2971,208
2972,209
2973,210
2974,211
2975,211
2975,212
2976,211
2977,210
2978,209
2979,208
2980,209
2981,208
2982,209
2983,209
2984,209
2984,209
2985,208
2986,208
2987,209
2988,210
2989,209
2990,207
2991,207
2992,207
2993,208
2993,209
2994,209
2995,208
2996,208
2997,208
2998,209
2999,207
3000,206
3001,206
3002,207
3002,207
3003,209
3004,211
3005,212
3006,213
3007,213
3008,214
3009,217
3010,217
3011,216
3011,218
3012,216
3013,218
3014,219
3015,219
3016,218
3017,217
3018,219
3019,218
3020,219
3020,219
3021,221
3022,223
3023,225
3024,227
3025,228
3026,229
3027,229
3028,230
3029,229
3029,230
3030,231
3031,233
3032,235
3033,236
3034,237
3035,236
3036,239
3037,241
3038,245
3038,248
3039,252
3040,254
3041,259
3042,266
3043,272
3044,275
3045,277
3046,283
3047,286
3047,291
3048,296
3049,299
3050,299
3051,302
3052,304
3053,306
3054,316
3055,325
3056,331
3056,339
3057,345
3058,351
3059,355
3060,361
3061,366
3062,372
3063,382
3064,390
3065,397
3065,404
3066,409
3067,418
3068,429
3069,440
3070,454
3071,464
3072,471
3073,480
3074,500
3074,515
3075,538
3076,555
3077,576
3078,606
3079,627
3080,646
3081,674
3082,704
3083,731
3083,755
3084,776
3085,800
3086,830
3087,853
3088,880
3089,898
3090,917
3091,948
3092,968
3092,986
3093,1017
3094,1050
3095,1075
3096,1098
3097,1123
3098,1159
3099,1210
3100,1248
3101,1298
3102,1336
3103,1376
3104,1418
3105,1474
3106,1528
3107,1565
3108,1611
3109,1677
3110,1739
3111,1819
3112,1875
3113,1939
3114,2001
3115,2048
3116,2096
3117,2140
3118,2174
3119,2209
3120,2254
3121,2317
3122,2367
3123,2424
3124,2465
3125,2499
3126,2531
3127,2558
3128,2580
3129,2598
3130,2619
3131,2643
3132,2663
3133,2674
3134,2681
3135,2697
3136,2715
3137,2723
3138,2736
3139,2755
3140,2760
3141,2763
3142,2759
3143,2762
3144,2772
3145,2773
3146,2770
3147,2778
3148,2779
3149,2797
3150,2816
3151,2823
3152,2853
3153,2884
3154,2905
3155,2929
3156,2945
3157,2953
3158,2965
3159,2976
3160,2981
3161,2982
3162,2983
3163,2990
3164,2994
3165,2989
3166,2981
3167,2978
3168,2974
3169,2970
3170,2968
3171,2957
3172,2943
3173,2932
3174,2918
3175,2900
3176,2882
3177,2860
3178,2843
3178,2837
3179,2828
3180,2838
3181,2845
3182,2862
3183,2909
3184,2945
3185,2981
3186,3037
3187,3095
3188,3151
3189,3223
3190,3270
3191,3308
3192,3344
3193,3384
3194,3412
3195,3436
3196,3474
3197,3515
3198,3558
3199,3618
3200,3668
3201,3699
3202,3723
3203,3751
3204,3801
3205,3843
3206,3887
3207,3947
3208,3981
3209,4005
3210,4027
3211,4048
3212,4064
3213,4074
3214,4085
3215,4095
3216,4095
3217,4095
3218,4095
3219,4095
3220,4095
3221,4095
3222,4095
3223,4095
3224,4095
3225,4095
3226,4095
3227,4095
3228,4095
3229,4095
3230,4095
3231,4095
3232,4095
3233,4095
3234,4095
3235,4095
3236,4095
3237,4072
3238,4051
3239,4016
3240,3981
3241,3946
3242,3904
3243,3873
3244,3856
3245,3851
3246,3851
3247,3845
3248,3862
3249,3863
3250,3856
3251,3860
3252,3859
3253,3851
3254,3839
3255,3823
3256,3808
3257,3788
3258,3769
3259,3745
3260,3720
3261,3688
3262,3661
3263,3640
3264,3616
3265,3584
3266,3550
3267,3522
3268,3504
3269,3484
3270,3477
3271,3467
3272,3467
3273,3472
3274,3466
3275,3459
3276,3448
3277,3447
3277,3440
3278,3440
3279,3430
3280,3413
3281,3403
3282,3397
3283,3382
3284,3378
3285,3375
3286,3384
3287,3384
3288,3378
3289,3381
3290,3378
3291,3367
3292,3363
3293,3350
3294,3341
3295,3355
3296,3355
3297,3377
3298,3394
3299,3396
3300,3394
3301,3393
3302,3386
3303,3382
3304,3379
3305,3391
3306,3412
3307,3433
3308,3484
3309,3518
3310,3564
3311,3629
3312,3669
3313,3704
3314,3739
3315,3797
3316,3856
3317,3898
3318,3947
3319,3998
3320,4038
3321,4076
3322,4095
3323,4095
3324,4095
3325,4095
3326,4095
3327,4095
3328,4095
3329,4095
3330,4095
3331,4095
3332,4095
3333,4095
3334,4095
3335,4095
3336,4095
3337,4095
3338,4095
3339,4095
3340,4095
3341,4095
3342,4095
3343,4095
3344,4095
3345,4095
3346,4095
3347,4095
3348,4095
3349,4095
3350,4095
3351,4095
3352,4095
3353,4095
3354,4095
3355,4095
3356,4095
3357,4095
3358,4095
3359,4095
3360,4095
